review_score,review_text,sentimento,x,y
2,Não recebi ainda o produto,Negativo,9.137717,13.15588
5,Muito bom entregou antes do prazo,Muito Positivo,15.44382,9.446099
5,tudo certo e bunito,Muito Positivo,13.601325,5.141386
5,Foi muito fácil e rápida a compra e entrega.,Muito Positivo,13.273846,10.121392
4,Perfeito,Positivo,14.63337,5.774752
5,Sempre gosto de comprar nas lannister ,Muito Positivo,11.554512,12.139377
5,"Sempre compro por aqui, produto vem excelente e antes do prazo de entrega. Parabéns para a lannister pelo respeito ao consumidor.",Muito Positivo,12.967322,12.216321
1,"a loja eu recomendo, o que nao recomendo e compras no lannister.com, pessimo atendimento para devoluções e trocas, naõ tem atendimento online, pelo telefone so te enrolam e nao atendem, por email nao",Muito Negativo,11.997719,12.661887
2,"Achei Q desta vez,o produto deixou a desejar,muito fraco demas",Negativo,9.442187,10.58513
5,"O produto é ótimo, mas infelizmente não veio um manual de uso em português.",Muito Positivo,8.690599,11.1394615
3,"Apesar de ocorrer a compra e entrega devidamente, o produto apresentou problema na qualidade. Comprei um kit de capa e película, porém a película na grudou na tela como deveria e logo depois cAiu,",Neutro,9.729958,9.913502
1,Otimo,Muito Negativo,13.826677,0.26166248
3,"Eu havia pedido o cancelamento,no entanto o pedido foi entregue assim mesmo!",Neutro,7.6078873,12.45342
5,"Nota mil, tudo perfeito.",Muito Positivo,14.5754175,5.8351803
1,"Comprei 5 cobertores de microfibra, no qual recebi apenas 3,ficaram faltando 2, gostaria de saber se vão fazer o estorno do valor, ou vão reenviar o produto. ",Muito Negativo,7.5131025,10.201651
3,Produto bom e entrega antes do prazo.,Neutro,14.627261,11.859604
5,Estou muito satisfeito com o produto e a empresa,Muito Positivo,13.237417,10.882865
4,muito pratico,Positivo,14.918662,6.3115287
1,PAGUEI UM PRODUTO QUE VALIA TRÊS VEZES O QUE ME ENTREGARAM. FIQUEI SUPER IRRITADA E INSATISFEITA. NÃO RECORRI DEVIDO A MÃO DE OBRA QUE ME DARIA A DEVOLUÇÃO.,Muito Negativo,10.397714,11.763741
3,"A entrega ocorreu dentro do prazo, porém paguei frete, mas tive que ir no correio buscar, neste caso o frete deveria ser mais barato",Neutro,7.064357,12.123579
4,"Pano de prato muito bonito, simples mas de nuito bom gosto. Feito de pano de saco, o melhor que tem.",Positivo,12.539979,10.648872
5,produto chegou em ordem e no prazo,Muito Positivo,15.268745,11.682874
5,produto entregue antes da data prevista .foi ótimo ,Muito Positivo,14.982059,10.795417
2,Meu pedido chegou faltando um produto. ,Negativo,8.146538,11.566735
5,"A entrega foi feita antes do prazo determinado pela loja, fiquei muito satisfeita, o produto é de qualidade.",Muito Positivo,14.563553,11.197539
2,Entrei em contato com empresa que entregou o produto que veio faltando 1 toner. Pois tentei contactar no dia que chegou a encomenda para Lojas lannister porém não tem canal para fazer reclamação. ,Negativo,8.080864,12.416665
5,"nunca tive problemas, por isso recomendo",Muito Positivo,11.3555565,12.113173
1,"Não recebi o produto e não tive nenhuma satisfação da empresa e no status consta como entregue, sempre comprei pela sub e nuca nunca tive esse tipo de problema, MUITO INSATISFEITA, quero meu dinheiro ",Muito Negativo,7.9391623,11.680945
4,muito bom,Positivo,10.566688,3.2204795
5,Foi comprado as fronhas e foi entregue no prazo determinado e estou satisfeito com o mesmo,Muito Positivo,13.732394,10.795286
5,Exatamente o que imaginava do produto e com a entrega antes do prazo!,Muito Positivo,15.061124,10.85388
5,entrega no prazo e produto ok,Muito Positivo,15.317164,12.491688
3,"o produto escolhido não foi entregue por ter saído de linha, nesse caso enviaram outro no lugar com a mesma qualidade. Acho que se não tem o produto o mesmo não deve ficar no site disponível p compra",Neutro,8.183556,10.960435
3,Não é um ótimo produto mais gostei. ,Neutro,9.667962,10.393825
5,O produto chegou antes do prazo determinado,Muito Positivo,15.86494,10.861955
5,Entrega rápida! ,Muito Positivo,12.393569,8.22086
5,"A mangueira é boa! Leve, e com opção de ajuste assim sendo ajuda na economia de água. Aprovada! ",Muito Positivo,13.649238,13.160231
2,COMPREI UM CARTAO MAS NAO FUNCIONOU E DEU ERRO E ATRAVES DE APLICATIVO ACUSOU SER FALSO,Negativo,13.254888,2.09397
5,É lindo! Super fofinho ,Muito Positivo,11.790999,7.7663236
2,"o produto foi roubado nos correios, mas ate o momento a loja não deu nenhuma posição sobre o caso.",Negativo,7.8831487,11.585208
1,Comprei um lençol king e recebi uma fronha!! ,Muito Negativo,11.298592,11.153427
5,Tudo certo ,Muito Positivo,13.630026,4.996434
3,"Produto chego certo, só meu outro produto ainda não chego , ",Neutro,9.295546,13.065489
5,Produto excelente! ,Muito Positivo,13.706804,13.767137
4,Só falta ter o frete mais em conta,Positivo,12.280815,8.321914
5,Recomendo essa loja produto veio em perfeito estado muito bem embalado.,Muito Positivo,13.067619,12.323467
5,Muito rápido a entrega!!!,Muito Positivo,13.472049,8.852709
1,Qualidade inferior ao mostrado nas imagens!,Muito Negativo,9.717626,9.563048
5,"Chegou no tempo certo, produto bem embalado, super recomendo ",Muito Positivo,13.92829,11.574369
1,"Bom dia
Comprei 2 controles e chegou apenas 1",Muito Negativo,7.050628,9.938682
1,"Produto chegou danificado, com rachadura no corpo da fonte, entretanto funcional.
Mas o fato do produto chegar dessa forma, demonstra que o vendedor nao tomou os devidos cuidados no envio.",Muito Negativo,9.019837,10.499597
5,Produto com excelente qualidade e acabamento. Super recomendável.,Muito Positivo,13.753844,12.970654
3,bom,Neutro,15.425032,0.92567104
5,"Produto entregue no prazo, muito bom.",Muito Positivo,14.308126,11.742083
4,"O relógio é muito bonito e de boa qualidade...a entrega foi muito antes do esperado. O único problema é que na foto ele parece cinza, porém é preto.",Positivo,18.027885,9.049824
5,...,Muito Positivo,15.280935,1.1827995
5,"Produto aparentemente ótimo, chegou muito antes do prazo estipulado pelo site. Pena que comprei o produto errado ""era para ser bomba submersa com filtro"". Mas, já estou resolvendo tudo quanto a troca.",Muito Positivo,9.12892,11.442402
3,Não foi entregue,Neutro,8.620513,8.84453
5,"Produto chegou conforme a data prevista, e vem antes do prazo, entrega correta, recomendo.",Muito Positivo,15.485075,11.708508
4,Muito bom,Positivo,18.319214,-3.182169
5,"Como sou cliente, minha satisfação só aumenta. Grata a toda equipe.",Muito Positivo,13.988746,7.4741654
5,Produto chegou no prazo certo e tudo conforme combinado. Satisfeito com a compra.,Muito Positivo,15.072762,11.653288
3,"A entrega foi efetuada antes do prazo. Entretanto, o produto não chegou em perfeitas condições. Amassou um pouco na tampa. Eu esperava que o produto fosse um pouco mais resistente, mas é aceitável. ",Neutro,9.792691,11.0465145
5,"Produto excelente loja nota mil
",Muito Positivo,12.137511,12.891548
5,Ótimo ,Muito Positivo,16.235489,3.251631
4,"td certo , recomendo essa loja c certeza",Positivo,12.058827,12.738316
1,Eu gostaria de saber aonde esta a minha garrafa da hello kitty ? ,Muito Negativo,9.482667,10.618659
3,"O quadro que comprei junto com o relógio não chegou.
O relógio foi entregue sem o quadro.
No aguardo,
",Neutro,18.158714,8.920641
4,Produto conforme anunciado.,Positivo,14.275658,12.213987
1,"O aparelho funcionou bem umas duas ou três vezes e depois começou apresentar irregularidade até deixar de funcionar por completo. Portanto, não recomendo a ninguém a aquisição de semelhante disposit ",Muito Negativo,9.189866,10.529166
1,Os cartuchos não funcionaram na minha impressora HP3050.,Muito Negativo,8.536057,10.4884615
1,"Nao gostei do produto. As toalhas sao muito finas, nao enxugam!!! Infelizmente vou pensar se vale a pena comprar pela internet sem manusear o produto, principalmente toalhas de banho.",Muito Negativo,10.154605,10.032476
5,Bom preço e produto.,Muito Positivo,12.272938,11.003917
5,Ótima compra! Entrega rápida! Priduto de qualidade!,Muito Positivo,12.129492,11.322605
5,recebi bem antes,Muito Positivo,12.877828,6.543381
5,"no geral, acredito que deverão ver esse lance de frete, é muito caro.",Muito Positivo,10.744343,10.91733
5,Excelente atendimento.,Muito Positivo,14.196289,7.9888077
1,Péssimos...,Muito Negativo,9.67255,8.711609
3,Demorou muito para chegar!,Neutro,10.31614,8.393086
5,Muito bom.,Muito Positivo,12.923635,5.1668906
5,Produto de qualidade e entrega num tempo hábil!! ,Muito Positivo,14.426617,11.965303
1,Pedi um produto e me entregaram outro completamente diferente ,Muito Negativo,8.048165,10.5077505
4,"É um kit bom de qualidade, no entanto o pincel de esfumar é muito magrinho.",Positivo,10.258999,9.891086
5,recomendo,Muito Positivo,14.756413,6.6436954
5,Satisfeita!,Muito Positivo,15.0059395,4.6114645
2,"produto não foi entregue, rastreei e dizia como produto perdido entrei em contato com a loja fornecedora que me falou que estava tudo ok. sendo assim cancelei meu pedido e aguardo meu dinheiro. ",Negativo,7.828561,11.93127
2,Faz mais de 45 dias que comprei omproduto e não chegou .,Negativo,8.361019,12.594871
1,O produto é maravilhoso mas pela quantidade não vale a pena,Muito Negativo,10.08143,10.569234
5,boa,Muito Positivo,14.685083,2.1677036
5,"excelente loja gostei do produto muito bom
entrega rápida.",Muito Positivo,12.6217575,12.331483
5,pedi 2 objetos e chegaram em dias diferentes,Muito Positivo,7.1062126,10.022197
5,Produto entregue dentro do prazo,Muito Positivo,15.434377,12.496375
1,Sim é um sistema interessante de compra porém com algumas situações negativas gostaria de registrar minha insatisfação com relação a compra de uma torre de chopp que me enviaram errado ,Muito Negativo,9.531418,11.070802
5,SHOW de bola perfeito veio até as pilhas de brinde a embalagem muito bem feita para n danificar o produto estão de parabéns ,Muito Positivo,13.483259,13.213897
5,Mada a declarar,Muito Positivo,14.547019,6.311653
5,super rápido !!!,Muito Positivo,12.376054,8.347105
5,Sempre compro na lannister e nunca tive problemas. Entrega sempre antes do prazo.,Muito Positivo,11.403208,12.089519
1,Pessiama loja e entrega que nao ocorreu ate hoje. Ja ultraoassado o prazo requerido.,Muito Negativo,7.8557568,13.074585
5,"Recomendo, o produto é de ótima qualidade e chegou antes do prazo previsto. ",Muito Positivo,15.024506,10.802031
2,O produto não tem boa qualidade.,Negativo,9.566719,10.43417
5,"Amei o material! Protege bem , com alças ajustáveis bem reforçadas , super prático por ter um fecho bem comprido.",Muito Positivo,11.232664,9.396511
4,É um pouco difícil de mexer pois é inglês o papel de explicação e não é original também demora muito esquentar ,Positivo,9.310407,8.851697
2,O produto poderia ser embalado as partes estofadas brancas vem sem nenhuma proteçao ou embalagem soltas com ums papelao.,Negativo,9.30065,10.104104
2,Demora muito entregar. Já passou o prazo e ainda não recebi minha encomenda.,Negativo,7.61173,12.998721
5,"Tênis muito confortável, resistente, bem acabado, recomendo a todos. ",Muito Positivo,12.1238365,9.864737
1,NÂO RECEBI A COMPRA CORRETAMENTE. POREM ATE AGORA RECEBI OS PRODUTOS INCOMPLETOS.,Muito Negativo,12.74916,2.2896621
5,"Fiquei muito feliz com minha compra, os produtos chegaram bem antes da data prevista fiquei até surpresa, mercadoria bem embalada e tudo certinho. Amei e super recomendo.",Muito Positivo,13.449356,11.021557
1,"O produto foi comprado no começo do mês, estava quase completando a data de entrega e a empresa não tinha nem gerado a NF quanto mais entregar o produto. Por isso cancelei o pedido e quero a devolução",Muito Negativo,8.207101,12.62701
5,"Continuem sendo assim, muito obrigada. ",Muito Positivo,14.520879,7.163371
5,Serviço de primeira eu recomendo,Muito Positivo,13.764492,7.7116976
2,Não foi entregue,Negativo,8.630941,8.811983
5,"muito bom, recebi antes do prazo previsto",Muito Positivo,15.406605,9.301125
1,Estou aguardando meu produto.,Muito Negativo,10.013457,13.298302
5,recebi antes do prazo,Muito Positivo,15.699111,9.461328
5,"Ótimo produto, e chegou bem antes do prazo.",Muito Positivo,15.086374,10.611368
2,"ainda estou verificando o atendimento quando precisamos efetuar uma troca ou resolver um problema, esse é o referencial de qualquer atendimento.",Negativo,14.263766,8.552575
3,"Comprei um produto e não foi entregue sob alegação de que não havia mais no estoque.
Em seguida o mesmo produto estava sendo propagado com um valor maior.resultado adquiri aquilo que não era meu plan",Neutro,7.868775,11.089679
4,Muito bom. O esperado. ,Positivo,13.189479,5.34468
5,Parabéns!!!!,Muito Positivo,14.682621,7.801201
1,A composição do produto não corresponde ao anunciado.,Muito Negativo,8.74497,10.607414
1,"Após esperar mais 15 dias, enfim chega encomenda, comprei um produto com a quantidade de 1.000 ml,
Recebi um com 300 ml.",Muito Negativo,8.873968,11.723024
3,"O produto não atendeu minhas respectivas, mais o prazo ocorreu antes da data prevista.",Neutro,8.327322,12.716531
5,"Segue eu fiz o cancelamento de compra desse produto, solicito que não sera mais necessário, pois foi eu que não soube mexer com o relógio, esta funcionando perfeitamente tudo certo obrigado.",Muito Positivo,18.09411,8.930543
5,Vendedor muito atencioso e entrega muito rápida. Recomendo.,Muito Positivo,12.561093,13.000461
5,"Comprei o produto e o mesmo chegou muito antes do prazo dado, e chegou exatamente como no anúncio! Ótimo produto!",Muito Positivo,14.635002,10.744926
2,Recebi o produto errado na nota fiscal consta slim patch mais recebi um instantly ageless no lugar ,Negativo,8.135397,11.624287
1,O pedido foi cancelado???,Muito Negativo,7.507109,12.485399
4,Gostei do serviço e prazo de entrega ,Positivo,14.206094,8.731293
5,O produto foi entregue bem antes do previsto e ainda veio com um cabo extra de brinde! ,Muito Positivo,14.874452,10.754195
1,"Ainda não recebi o produto que comprei.
Já fazem mais de 3 semanas que paguei, e nada.
Solicito esclarecimentos sobre o envio!",Muito Negativo,8.341617,12.626473
1,"No anúncio não informa a voltagem do produto, ",Muito Negativo,8.369672,11.151885
1,Ainda aguardando o envio do produto.,Muito Negativo,10.0566025,13.24795
1,O prazo de entrega está vencido a quase um mês e até agora nada. ,Muito Negativo,7.851689,13.19249
5,Muito satisfeita com a minha compra !!!,Muito Positivo,12.2877865,11.523553
5,tudo perfeito como sempre eu amo o baratheon !!!,Muito Positivo,12.224322,6.9072213
5,"Atendeu as expectativas dentro do prazo indicado.
Não ocorreu nenhum imprevisto relacionado ao produto.",Muito Positivo,15.166312,11.393224
5,Entrega muito rápida...Parabéns,Muito Positivo,12.324822,8.282344
2,Porém na foto tem três buchinhos e só veio 1..a foto confundi e o produto muito pequeno.,Negativo,9.758387,9.574604
1,produto nao entregue em mais de um mes de espera,Muito Negativo,8.516124,12.731071
5,"Gostei muito, a entrega foi pontual e material veio certo.",Muito Positivo,14.65169,9.33076
3,"Devido a variedade da linha de produtos e opções (aparador pelos da Philips), a loja poderia oferecer informações completas e esclarecedoras, sendo possível comparar e ter ideia de qual modelo vem o q",Neutro,13.057092,12.467444
4,Muito boa loja...,Positivo,12.025322,12.848702
5,Gostei muito dentro do prazo e o produto como desejava.,Muito Positivo,13.2369585,10.580968
1,"Já comprei outras coisas na Americana e não tive problemas, porem até o momento não recebi esta encomenda, este é o primeiro problema que estou tendo.",Muito Negativo,8.140553,12.491014
5,"O único problema são as agencias de correios que dizem ter ido a residência entregar e que não havia ninguém na residência, o que não confirma. Mas no geral esta tudo bem. Grata.",Muito Positivo,6.9269395,12.436054
5,Sempre apaixonada pelas parceiras das lojas lannister,Muito Positivo,12.069416,12.865081
5,Meu filho gosto ,Muito Positivo,12.242539,7.1472635
5,Bom,Muito Positivo,16.119783,0.586295
5,Comprarei sempre,Muito Positivo,11.645442,11.960609
1,Acho uma falta de respeito com o cliente a minha compra esta atrasada e ninguém da uma satisfação mando mensagem nao mim retorna. So dei uma estrela pq pede mas não vale estrela nenhuma.,Muito Negativo,7.7509937,12.233186
5,Sempre satisfeito ,Muito Positivo,14.163778,6.8153644
5,Foi a minha primeira compra e fiquei satisfeitíssima.,Muito Positivo,12.772785,11.292969
1,"Produto inferio ao da foto, ponteiras que vieram não são compativeis com o produto",Muito Negativo,9.388271,9.71738
5,cumpriu o prometido.,Muito Positivo,13.178719,5.8705354
1,"até agora ninguém me contactou pra resolver o problema, comprei o motorizado e veio o semi automático, diferença de preço quase o dobro..o tel é de uma atendente digital que diz q vai passar o contato",Muito Negativo,8.596724,10.1446905
4,adorei obrigado,Positivo,14.414481,6.9915433
3,RECOMENDO,Neutro,14.649894,0.7979717
1,Não recebi meu produto,Muito Negativo,7.939411,11.113558
5,Produto 🔝de linha. Gostei!!!,Muito Positivo,12.120231,7.2505293
5,"Embora tenha havido atraso na entrega, fui avisado antes de vencer o prazo. Muito obrigado. ",Muito Positivo,7.6116695,13.210006
4,demora muito pr entregar,Positivo,10.336642,8.393153
5,muito bom gostei muito,Muito Positivo,12.340616,7.2345896
4,Facil e bom,Positivo,12.624527,8.859947
4,Recomendo o produto ! Recebi dentro do prazo de entrega!,Positivo,14.397514,11.122758
1,produto nem veio e so do uma estrela pq so obrigada,Muito Negativo,8.37199,10.9039
5,"Muito bom o piano,sonoridade bem semelhante ao piano de cordas adulto!
Meu objetivo era despertar minha neta para a musica??sua mãe a colocou no assento,e ela com as duas mãos,compôs ,tem apenas 1ano",Muito Positivo,11.899381,8.894891
1,Não recebi o produto. Estou no aguardo.,Muito Negativo,9.014637,12.984935
4,Recomendo!,Positivo,15.0572,4.598413
1,"Comprei um kit de tesouras mas só chego uma.estou aguardando a resposta de vcs para sabe qd foi recebê o produto completo, pois peguei por 2 e não só por 1",Muito Negativo,7.4729114,10.100579
4,"Muito bom, comprei no site e chegou tudo certinho, obrigada.",Positivo,12.094621,11.366833
5,"entrega rápida, tudo perfeito",Muito Positivo,13.329057,9.253159
5,Produto chegou rápido e corretamente muito obrigado,Muito Positivo,13.264922,9.475456
5,Chegou no prazo e muito bem embalado.,Muito Positivo,14.960494,9.200902
1,Olá queria informar que o produto não foi entregue,Muito Negativo,8.367352,11.569555
3,"Solicitei capa e pelicula de vidro do xperia xa, a capa veio correta, porém a pelicula veio errada, menor e estreita, estou aguardando reembolso.",Neutro,9.520312,9.640193
1,"Infelizmente tive um problema com o aparelho,e o mesmo terá que ser feito troca.",Muito Negativo,8.817773,10.141782
1, O PRODUTO NAO CHEGOU,Muito Negativo,12.864814,1.880197
5,ótimo ,Muito Positivo,15.897476,4.6221633
1,Pedi a fechadura com chave tetra e recebichave simples ! ,Muito Negativo,8.463813,10.025372
5,"Produto chegou bem antes do previsto!
Ótimo!",Muito Positivo,15.12061,10.154332
4,"Otimo,chegou antes do prazo de entrega.produto em otimo estado, muito bom RECOMENTO",Positivo,15.314323,10.026307
3,"produto conforme o especificado, mas a entrega via correios foi péssima, o produto levou quase um mês perdido até ser entregue...",Neutro,8.280012,12.180411
5,ótima ,Muito Positivo,15.970013,4.6695185
5,Satisfatório,Muito Positivo,-3.3060977,11.076124
5,gostei do produto,Muito Positivo,12.406484,10.488267
3,"Gostei do produto e do atendimento, a entrega veio ate antes do previsto. Muito bom.",Neutro,14.38649,10.454965
1,"Apesar de falar que o cooler era compativel com o meu purificador na descricao do anuncio, NAO É.

Tive que devolver. Ou seja, esperei a toa.",Muito Negativo,8.148969,11.022325
2,"Boa tarde, ainda não recebi meu pedido.",Negativo,7.4081674,12.84085
5,estou usando o produto ainda...,Muito Positivo,10.195591,12.953723
5,Muito bom,Muito Positivo,18.306185,-3.1690335
5,"Entrega no prazo combinado , chegou certinho recomendo esse loja ",Muito Positivo,12.302889,12.5777025
5,Muito bom,Muito Positivo,18.301245,-3.1641555
5,Muito bom entregou antes do prazo site 100% seguro eu recomendo. ,Muito Positivo,14.215368,10.411586
5,"Adorei o meu produto, vou aproveitar muito.",Muito Positivo,12.371506,10.454877
3,"Produto chegou dentro do prazo. Só que o prazo é muito grande pra um produto pequeno. Sinceramente não comprarei mais nesta loja , devido a um prazo muito grande para entregar um produto.",Neutro,9.309216,12.294749
4,NÃO GOSTEI PQ TIVE DE BUSCAR NOS CORREIOS ,Positivo,13.08193,2.0202227
5,sem reclamações,Muito Positivo,8.854766,8.044962
4,ainda não experimentei o produto.,Positivo,9.200158,13.218949
5,"Adorei!!!! Super bem acabada, versátil, pequena.... Comprei de presente para meu esposo, ele amou! Fora a entrega que foi super rápida. ",Muito Positivo,12.88767,10.844658
3,"houve muita demora no envio do produto, mais de 10 dias para enviar o produto, o que parece que a loja não tinha o produto em estoque, ou foi descaso mesmo.",Neutro,9.088282,12.26895
1,A minha encomenda veio totalmente quebrada....,Muito Negativo,8.768009,11.168476
1,"Bom dia,gostaria de saber porque meu pedido veio errado e porque eu pedi a troca e vcs me mandaram errado de novo,pois pedi uma arara cromada vcs me mandaram em branco fiz a troca e vcs me mandaram br",Muito Negativo,7.2648,12.489537
1,Não gostei e não recomendo. O som é baixo e logo de início já não funcionou um dos lados do fone. Horrível ,Muito Negativo,9.121063,9.5709095
5,"Chegou antes do prazo de entrega, adorei e super recomendo a compra.",Muito Positivo,14.1054735,10.6071005
2,"Eu pedi outro produto junto com este , e não foi aprovado acho que quando um produto não é aprovado ou não tem no estoque deveria ser avidado. Não deveria ser mandado este se o outro não veio.",Negativo,7.933057,10.936242
1,Eu quero o meu produto ou meu dinheiro de volta!!!,Muito Negativo,7.022018,11.50042
5,Excelente produto e de fácil manuseio!!!,Muito Positivo,13.19104,11.510538
5,"há muito tempo efetuo compras atraves desta loja, nunca tive problemas. sempre entrega antes da data.",Muito Positivo,11.588844,12.283033
5,Atendeu nossa espectativas.,Muito Positivo,13.0082245,6.1803365
1,Não entregaram o pedido,Muito Negativo,7.1424303,12.597238
5,"muito bom, foi o esperado",Muito Positivo,13.021915,5.260248
5,Adorei,Muito Positivo,12.281354,7.0849957
5,Otimo,Muito Positivo,13.842476,0.27406937
5,Ótimo produto!!! Chegou muito antes da data prevista!!!,Muito Positivo,14.451049,10.134423
5,Tudo certo! ,Muito Positivo,13.994242,4.79379
4,"recomendo,chegou no prazo certo .",Positivo,15.444761,8.836833
4,"O produto é bom.
Chegou antes do prezo ",Positivo,13.3239155,13.132677
3,"O cartão sd apresentou problemas e não consigo contato, nem com o stark nem com o vendedor, tentei trocá-lo e nada! Recebi dia 08/06/2018 e no dia 11 tentei a troca e não consegui! ",Neutro,7.3384037,11.755479
1,a Entrega não foi realizada. ,Muito Negativo,8.593292,8.89089
1,"O produto não chegou até o momento e o prazo era até dia 25.09 e recebo hj 27.09 um email avisando não ser possível realizar a entrega.
Muito descaso com o cliente.",Muito Negativo,7.895236,12.8413
5,Muito bom...,Muito Positivo,12.909062,5.1461544
4,"Apesar de ter demorado mais do que o necessário, o ´produto chegou antes do prazo. Mas poderia ser mais rápido, já que o frete é pago. Do resto estava tudo ok.",Positivo,15.650694,10.078111
2, até agora estou esperando minha encomenda chegar,Negativo,9.853566,13.616522
5,"Conforme combinado, produto de qualidade.",Muito Positivo,14.144343,13.3835125
5,Produto ótimo recomendo,Muito Positivo,13.129873,11.778199
5,.,Muito Positivo,15.351213,1.025586
1,"compra efetuada em 03=02- 2018
fico no aguardo da minha compra
peço agilizar
grato luiz",Muito Negativo,12.642024,12.18924
2,"Chegou no prazo,,, porem com um pequeno defeito no tecido",Negativo,9.423871,10.35893
3,O produto veio com defeito e atraso na entrega.,Neutro,9.0131035,11.814047
2,Na hora da compra tava escrito novo e nao remold e na nota veio falando remold nao especificam direito,Negativo,8.357272,11.305569
3,Seria ótimo se tivesem entregue os 3 (três) pedidos de uma única vez.,Neutro,14.975793,9.3687315
1,"Eu recebi as essências, mas está faltando o Kit Colágeno hidrolisado. No site e por e-mail esta dizendo que foi recebido juntos. Só que ainda aguardo os colágenos.",Muito Negativo,8.8776245,12.956118
4,Foi entregue antes do prazo. Só não gostei da qualidade da capinha do celular. ,Positivo,9.079949,9.6641035
5,"Entrega super rápida, a mercadoria chegou muito antes do prazo, e em perfeito estado!! Ótimo produto, super recomendo a todos. Estou muito feliz com minha compra!!!!",Muito Positivo,13.870426,10.338564
5,Produto entregue antes do prazo. Show👏🏻👏🏻👏🏻👏🏻stark sempre competente ,Muito Positivo,15.594051,12.002546
5,Aguardo o meu sofá que comprei antes para entrega para dia 16 até o momento n recebi n consegui fazer o cancelamento nenhuma satisfação acho uma falta de respeito ao cliente se não tem não engana ,Muito Positivo,7.8680644,12.2133
1,O parceiro lannister (targaryen) cancelou a compra e até a presente data a lannister não me informou como devo proceder para a restituição do valor pago.,Muito Negativo,7.9713545,12.306222
5,*****,Muito Positivo,15.273758,1.0712126
4,Muito boa a loja. Parabéns.,Positivo,12.106046,12.658623
1,Mais de 40 dias e o produto não foi entregue ainda.,Muito Negativo,8.635677,12.889203
4,Mas que recomendo,Positivo,13.40428,7.267979
1,Informo que comprei o produto na cor azul eescuro e cinza conforme a foto do produto e foi entregue o produto na cor azul claro.,Muito Negativo,7.9075828,9.003511
5,tudo ok !,Muito Positivo,13.968129,4.710898
4,"o produto era o que esperado, fiquei satisfeita",Positivo,13.416008,10.817569
1,"As tesouras são de péssima qualidade, de alumínio batido, se forçar ela entorta de tão frágil, mal corta e ainda tive que arrumar pois estava torta.",Muito Negativo,9.493268,10.106536
3,"Gostei do produto, mas a entrega pelo correio é ruim. Deveria ter entregadores próprios ",Neutro,8.224757,11.399879
4,"A única questão que fez com que ele perdesse pontos, foi o fato de ele vir simplesmente embalado em um plástico. Sem caixinha ou algo do tipo.",Positivo,8.812783,9.916933
5,"Recebi meu produto antes do previsto!!!
Obrigada ",Muito Positivo,14.025439,10.279885
4,"O produto é lindo a entrega foi super rápida, porém me entregaram errado...comprei um de 2,5 L e me entregaram um de 1,5 L, estou aguardando retorno do parceiro.",Positivo,13.803864,10.624712
5,ótimo!,Muito Positivo,15.56805,4.6006055
1,"Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém. ",Muito Negativo,8.666334,11.990739
5,"Preço bom, prazo de entrega curto e produto entregue corretamente sem defeitos aparentes.",Muito Positivo,14.278546,11.941419
1,"Recebi mensagem, informando que mercadoria chegou mas tenho que retirar nos Correios, Tenho que verificar o dia para retirar, pois trabalho todos os dias.",Muito Negativo,7.4400787,12.434735
1,"Produto fora do prazo, ainda não foi entregue
",Muito Negativo,8.563086,12.923224
5,Gastei muito,Muito Positivo,10.439553,8.346793
1,Estou aguardando.,Muito Negativo,9.875553,13.826152
1,produto com defeito nas costuras.,Muito Negativo,9.363777,10.185093
3,O produto aparenta não ter o mesmo tamanho anunciado,Neutro,10.4222975,10.204596
5,Recomendo!!,Muito Positivo,14.99168,4.5820646
1,"Produto veio com lacre violado.
Embora aparentemente parece que não foi usado, mas o lacre violado não passa segurança. Ainda mais quando a gente compra para dar de presente, o que foi o caso.
",Muito Negativo,9.024096,10.50567
5,"Adorei e os bichinhos também, super prático e higiênico.",Muito Positivo,12.551016,10.204605
5,A entrega foi super rápida antes do prazo prometido.,Muito Positivo,15.661208,10.090519
5,Goatei muito ,Muito Positivo,11.813964,7.466463
5,Não tem,Muito Positivo,8.781269,8.411322
5,"Só tenho elogios: preço imbatível, frete super baixo e entrega rápida",Muito Positivo,12.827076,10.275375
5,perfeitinho,Muito Positivo,14.657317,5.7495623
4,NÃO VEIO A NOTA FISCAL,Positivo,12.746847,2.3911893
4,Bom preço e bom prazo,Positivo,12.5870285,11.009752
1,Espero solução porque não recebi os 2 lençóis de Percal200 fios,Muito Negativo,8.039739,10.067036
1,"O prazo para receber o produto era no dia 19/02, mas até hoje nem sinal do mesmo, já fazia dias que eu tentava entrar em contato, ontem recebi uma ligação da empresa falando para aguardar. Vamos ver",Muito Negativo,8.0989485,13.060468
1,"Sem comentário , não recebi o relógio Cassio .",Muito Negativo,8.796232,8.668887
3,Tudo ok.,Neutro,13.779881,5.2089014
1,"Eu só queria receber o meu produto, estarei aguardando de novo, sei que alguns ai estão com dificuldades ou sei lá o que, mas eu queria muito esse produto, eu gosto muito da lannister.",Muito Negativo,11.827379,12.270453
1,O prazo era até dia 23/03 e até o momento não recebi. Quero saber o que está acontecendo.,Muito Negativo,7.8064113,13.315748
5,"Produto entregue antes do prazo, apenas pela questão do frete ele ficou caro por se tratar de um produto simples.",Muito Positivo,9.831623,11.024622
3,Produto de qualidade média.,Neutro,14.204285,13.402855
